Symbol,Type,Strike,Exp Date,MidPrice
TSLA,Call,345.00,2026-08-21,3.7000
MSTR,Call,95.00,2026-08-21,4.4750
TMC,Put,4.00,2026-08-21,0.2900
WDAY,Call,200.00,2026-08-21,1.5750
SPCX,Put,110.00,2026-12-18,6.5000
WULF,Put,12.00,2026-09-18,0.1250
KO,Call,89.00,2026-08-21,0.1350
NOK,Call,12.00,2026-08-28,0.1300
INTC,Call,108.00,2026-08-21,1.4100
MSTR,Call,96.50,2026-08-21,3.5750
AMZN,Call,275.00,2026-08-28,1.2300
META,Call,650.00,2026-08-21,0.1350
SPCE,Call,3.00,2026-09-18,0.3600
CAPR,Put,5.00,2026-09-18,0.9250
HL,Call,24.00,2027-03-19,2.3050
CIFR,Put,15.00,2026-09-18,0.6650
MSTR,Put,92.00,2026-08-21,0.8850
MSTR,Call,101.00,2026-08-21,1.8100
NVTS,Call,14.50,2026-08-28,1.0400
KO,Call,88.00,2026-08-21,0.3200
INTC,Call,120.00,2026-09-18,3.1750
BABA,Call,130.00,2026-09-18,4.8750
KEEL,Call,3.50,2026-08-21,0.3350
AMZN,Call,270.00,2026-08-19,0.2900
KEEL,Call,4.00,2026-08-21,0.1050
NVDA,Put,227.50,2026-08-21,4.4000
NVDA,Call,230.00,2026-08-19,0.5350
NVDA,Call,250.00,2026-08-28,0.9750
HOOD,Call,102.00,2026-08-21,0.7800
WULF,Put,16.50,2026-08-21,0.2500
BMNR,Call,17.00,2026-08-21,1.8000
TSLA,Call,357.50,2026-08-21,1.1850
HOOD,Put,91.00,2026-08-21,0.6350
BABA,Call,135.00,2026-10-16,5.2500
ORCL,Call,250.00,2026-12-18,3.1750
CRWV,Put,35.00,2028-12-15,6.8500
NBIS,Call,380.00,2026-08-28,1.0300
ROIV,Call,40.00,2026-12-18,2.3500
ROIV,Put,32.00,2026-12-18,1.7500
HAL,Call,36.00,2026-08-28,0.3700
PCG,Call,19.00,2026-09-18,0.5900
HIVE,Call,4.00,2026-12-18,0.4500
TSLA,Call,352.50,2026-08-21,1.8650
NVDA,Call,230.00,2026-11-20,16.8750
SMCI,Put,34.00,2026-08-21,0.1400
AS,Call,40.00,2026-08-21,0.1250
NVDA,Put,210.00,2026-08-21,0.2250
INTC,Call,105.00,2026-08-21,2.3900
TSLA,Call,355.00,2026-08-21,1.4800
UEC,Put,11.00,2026-08-21,0.2300
NVDA,Call,270.00,2026-08-28,0.1900
JOBY,Call,10.00,2026-09-18,0.1350
OXY,Call,60.00,2026-08-21,0.4950
CIFR,Call,20.00,2026-09-18,1.5900
NVDA,Put,190.00,2026-12-18,6.2750
MSTR,Call,94.00,2026-08-21,5.1750
NFLX,Put,65.00,2026-09-18,0.1950
WBD,Put,25.00,2026-10-16,0.2450
BIDU,Put,92.00,2026-08-21,0.1900
SHOP,Put,145.00,2026-08-21,1.4700
PSKY,Put,10.00,2027-12-17,2.0700
TSLA,Call,367.50,2026-08-21,0.5200
LEN,Call,89.00,2026-08-21,0.6500
SOFI,Call,18.50,2026-08-21,0.3200
INTC,Call,125.00,2026-09-18,2.3900
LEN,Call,93.00,2026-08-21,0.1500
MTA,Call,10.00,2027-02-19,1.5750
TSLA,Call,370.00,2026-08-21,0.4400
AVGO,Put,400.00,2026-09-18,26.3000
PBF,Call,80.00,2026-09-18,4.6500
SPCX,Put,136.00,2026-09-04,4.0750
PSKY,Call,12.00,2026-10-16,0.3800
NFLX,Call,79.00,2026-08-21,0.2400
IREN,Call,45.00,2026-08-21,1.7650
NOK,Call,11.50,2026-09-04,0.3650
SOFI,Call,19.00,2026-08-21,0.1550
NOK,Call,11.00,2026-10-16,1.0400
ORCL,Call,150.00,2026-08-21,2.2450
PYPL,Call,62.00,2026-08-21,0.3850
NIO,Call,5.00,2028-01-21,1.3750
AMZN,Call,270.00,2026-08-21,0.8000
NN,Call,27.00,2026-12-18,2.6500
IREN,Call,50.00,2026-08-21,0.4100
TSLA,Call,365.00,2026-08-21,0.6300
SPCX,Call,140.00,2026-08-21,8.2500
NOK,Call,12.00,2026-09-18,0.4000
AAPL,Call,317.50,2026-08-21,0.3400
MARA,Put,9.50,2026-08-21,0.2650
NVDA,Put,225.00,2026-08-21,3.0150
AMZN,Call,260.00,2026-09-18,9.9250
PLTR,Put,172.50,2026-08-21,3.4750
PLTR,Put,165.00,2026-08-21,0.9900
NVDA,Call,232.50,2026-08-21,0.7750
MSTR,Put,90.00,2026-08-21,0.5450
ONDS,Call,10.00,2026-09-18,0.5150
PINS,Call,25.00,2026-09-18,0.4250
NEM,Put,100.00,2027-06-17,8.0250
CLSK,Call,14.00,2026-09-18,0.6850
APLD,Call,30.00,2026-08-21,1.8750
AMZN,Call,272.50,2026-08-21,0.5200
NOK,Put,10.50,2026-08-21,0.1650
KEEL,Call,4.00,2027-01-15,0.9900
AMD,Call,510.00,2026-08-21,10.5250
MARA,Call,9.00,2026-09-18,1.3000
RDDT,Call,180.00,2026-08-21,0.9350
NVDA,Put,210.00,2026-08-28,1.8950
HOOD,Put,94.00,2026-08-21,1.4800
PFE,Call,27.00,2026-08-21,0.1800
AMZN,Call,277.50,2026-08-28,0.8850
ONDS,Call,9.50,2026-08-21,0.1450
HIVE,Call,3.00,2026-08-21,0.1750
AAPL,Call,310.00,2026-08-21,1.5000
MSTR,Put,91.00,2026-08-21,0.6550
F,Call,13.00,2026-10-16,1.5400
COIN,Call,157.50,2026-08-21,1.8700
HOOD,Call,99.00,2026-08-21,1.4850
AMD,Call,520.00,2026-08-21,6.7750
NVDA,Call,235.00,2026-10-16,10.0250
NFLX,Call,83.00,2026-09-18,0.8500
APLD,Call,31.00,2026-08-21,1.3250
MRVL,Call,240.00,2026-08-28,13.6000
AMZN,Call,277.50,2026-08-21,0.2150
NVDA,Call,232.50,2026-08-19,0.2600
NVDA,Put,212.50,2026-08-28,2.4300
NBIS,Put,250.00,2026-08-21,5.7750
MSTR,Call,100.00,2026-08-21,2.1150
IREN,Call,44.50,2026-08-21,2.0650
AAPL,Call,330.00,2026-09-18,1.6850
BKR,Put,60.00,2026-09-18,0.7000
AAPL,Call,310.00,2026-08-19,0.6900
AVGO,Call,395.00,2026-08-21,6.1250
BETA,Call,30.00,2026-10-16,1.7000
NOK,Call,11.00,2026-08-21,0.2350
NVDA,Call,230.00,2026-09-18,8.2750
NVDA,Put,217.50,2026-08-21,0.7400
CLSK,Call,12.50,2026-08-21,0.4400
CRWV,Put,95.00,2026-08-21,0.5450
NOK,Call,11.00,2026-09-18,0.7150
NVDA,Call,225.00,2026-08-21,3.2500
CSCO,Call,120.00,2026-08-21,0.1350
SOFI,Call,20.00,2026-08-28,0.1350
SPCX,Call,150.00,2026-08-21,3.1000
CVX,Call,202.50,2026-08-21,1.9950
TSLA,Call,372.50,2026-08-19,0.1100
SHOP,Call,160.00,2026-08-21,0.2900
PSKY,Put,8.00,2028-01-21,1.2950
NVDA,Call,227.50,2026-08-19,1.1200
BULL,Call,9.00,2026-08-21,0.1050
BABA,Call,140.00,2026-10-16,4.0250
INTC,Call,108.00,2026-08-19,0.6250
CLOV,Put,4.50,2026-08-21,0.2700
CVX,Call,207.50,2026-08-21,0.5650
RIVN,Put,15.00,2026-08-21,0.3900
MRVL,Call,235.00,2026-08-21,7.4750
HOOD,Call,103.00,2026-08-21,0.6300
RDDT,Call,185.00,2026-08-21,0.5300
INTC,Call,130.00,2027-06-17,19.8250
CSCO,Call,115.00,2026-08-21,0.8200
SPCX,Put,130.00,2026-08-21,0.3200
FCX,Call,72.00,2026-08-28,0.9500
RIOT,Call,19.00,2026-08-21,1.3700
CLSK,Call,13.50,2026-08-21,0.1400
PLTR,Call,185.00,2026-08-21,0.4250
COIN,Call,160.00,2026-08-21,1.3750
SPCX,Call,200.00,2026-09-18,1.2500
CRWV,Call,110.00,2026-08-21,2.3300
PLTR,Put,170.00,2026-08-21,2.3800
CRCL,Call,73.00,2026-08-21,3.5500
ONDS,Put,9.00,2026-08-21,0.3100
CRWV,Put,100.00,2026-08-21,1.5100
TSLA,Put,340.00,2026-08-21,6.1500
MSTR,Call,98.00,2026-08-21,2.9100
WDAY,Put,190.00,2026-08-21,3.5500
RDDT,Call,200.00,2026-08-21,0.1150
GOOGL,Call,360.00,2026-08-21,0.4850
MPC,Call,380.00,2026-08-21,1.0250
AMD,Call,505.00,2026-08-21,12.8500
BMNR,Call,18.00,2026-08-21,1.0400
WMT,Put,111.00,2026-08-21,1.3450
INDI,Call,4.50,2026-08-21,0.4500
NVDA,Call,232.50,2026-08-28,4.3250
HOOD,Call,98.00,2026-08-21,1.8150
HOOD,Call,97.00,2026-08-21,2.2150
AMD,Call,525.00,2026-08-21,5.3750
CAPR,Call,8.00,2026-08-21,0.8500
SAN,Put,15.00,2026-08-21,0.4500
MSTR,Call,97.00,2026-08-21,3.3500
ET,Call,22.00,2028-12-15,1.9000
IBKR,Call,95.00,2026-09-18,3.9000
AMZN,Call,267.50,2026-08-21,1.2550
MARA,Call,9.50,2026-08-21,0.4800
NVO,Put,40.00,2027-06-17,3.5000
AVGO,Call,700.00,2027-01-15,2.7500
MSTR,Call,96.00,2026-08-21,3.9500
LITE,Call,"1,000.00",2026-08-21,24.3500
TIGR,Call,5.00,2026-08-28,0.1550
CRCL,Call,77.00,2026-08-21,1.7850
ORCL,Call,157.50,2026-08-21,0.6700
INTC,Call,120.00,2026-08-28,0.8800
NFLX,Put,78.00,2026-08-21,2.3350
RDDT,Call,190.00,2026-08-21,0.3200
CRWV,Put,85.00,2026-09-18,2.0200
T,Call,25.00,2026-08-21,0.1450
VERA,Call,35.00,2026-09-18,2.2500
WDAY,Call,220.00,2026-12-18,9.7500
AVGO,Call,397.50,2026-08-21,5.1000
IREN,Call,45.00,2026-09-18,5.3250
ET,Call,21.00,2026-08-21,0.1700
FIG,Call,27.00,2026-08-21,0.2450
AMD,Call,535.00,2026-08-21,3.3000
TSM,Call,437.50,2026-08-21,4.0750
NBIS,Call,300.00,2026-08-21,4.0500
AMZN,Call,265.00,2026-08-19,1.0150
NUAI,Call,6.00,2026-08-21,0.2000
AXTI,Call,100.00,2026-09-18,13.3000
IREN,Call,52.00,2026-08-28,1.3350
NVDA,Call,240.00,2027-03-19,23.4500
ESTC,Call,95.00,2026-09-18,3.8500
ORCL,Call,160.00,2026-08-21,0.4300
EYPT,Put,12.50,2026-08-21,7.7500
UBER,Call,85.00,2026-10-16,1.2400
CRWD,Put,197.50,2026-08-28,4.4000
AAPL,Call,312.50,2026-08-21,0.9100
INTC,Put,110.00,2026-08-28,8.9250
IREN,Put,36.00,2026-08-28,0.5250
CMG,Call,35.00,2026-08-21,0.1800
WULF,Call,18.50,2026-08-21,0.3600
AMZN,Put,252.50,2026-08-19,0.2300
SMCI,Call,45.00,2026-08-21,0.1200
NVDA,Call,240.00,2026-09-04,3.3000
AAPL,Call,307.50,2026-08-21,2.3850
CAPR,Call,10.00,2026-08-21,0.4000
IREN,Call,47.00,2026-08-21,1.0000
COIN,Call,155.00,2026-08-21,2.5500
BRK.B,Put,500.00,2026-08-21,3.9000
IMAX,Put,43.00,2026-09-18,0.3000
IMAX,Put,48.00,2026-09-18,0.9000
GOOGL,Call,355.00,2026-08-19,0.3100
BAC,Put,65.00,2026-08-21,1.2300
GME,Call,18.50,2026-08-21,0.2200
TSLA,Call,350.00,2026-08-19,1.0600
ZIM,Call,29.00,2026-08-21,0.7250
RXRX,Put,3.00,2026-09-18,0.2100
RKT,Call,15.00,2026-09-18,0.6850
VIRT,Call,60.00,2026-08-21,1.1250
AMZN,Put,257.50,2026-08-19,0.8650
NFLX,Call,78.00,2026-08-21,0.4200
TSLA,Call,350.00,2026-08-21,2.3550
NOK,Call,15.00,2027-06-17,1.6350
NVDA,Call,300.00,2027-06-17,13.4000
GFS,Call,55.00,2026-10-16,4.9000
NVDA,Put,222.50,2026-08-21,1.9500
GOOGL,Call,352.50,2026-08-21,1.4400
LTH,Put,40.00,2026-09-18,0.4500
AVGO,Call,420.00,2026-09-18,12.9500
NFLX,Put,77.00,2026-08-21,1.6200
CMG,Call,34.50,2026-08-21,0.2900
PYPL,Call,61.00,2026-08-21,0.7300
CBRS,Put,200.00,2026-08-21,0.3000
PAGP,Put,26.00,2026-09-18,0.5750
AAPL,Put,295.00,2026-08-21,0.3850
MSFT,Call,502.50,2026-08-21,0.4400
NBIS,Call,320.00,2026-08-21,1.6850
SMCI,Put,39.00,2026-08-21,1.7300
OPEN,Call,3.50,2026-08-21,0.1350
AAL,Call,20.00,2026-11-20,0.2200
MSTR,Call,103.00,2026-08-21,1.3200
AAPL,Call,307.50,2026-08-19,1.4000
NVDA,Call,230.00,2026-08-28,5.2250
NVDA,Call,250.00,2026-09-18,2.6750
TSM,Call,430.00,2026-08-21,7.3250
MPT,Put,5.50,2027-03-19,1.6750
CRWV,Call,145.00,2027-01-15,11.2500
POET,Call,10.00,2026-08-21,0.1950
GOOGL,Call,400.00,2026-10-16,2.7600
AAPL,Call,350.00,2026-09-18,0.3800
CIFR,Put,17.50,2026-08-21,0.4200
SLS,Call,30.00,2027-01-15,2.4000
SMCI,Put,35.50,2026-08-21,0.3350
CRWV,Put,70.00,2027-12-17,15.3500
BE,Call,250.00,2026-08-21,3.8000
NVDA,Call,240.00,2026-08-24,0.3200
BABA,Call,130.00,2026-08-21,2.3050
QCOM,Call,167.50,2026-08-21,1.3000
IBRX,Call,7.50,2026-08-21,0.4500
TSLA,Call,360.00,2026-08-21,0.9450
AMZN,Call,290.00,2026-09-18,1.4100
PCG,Call,20.00,2026-09-18,0.3900
BE,Put,195.00,2026-08-21,0.6500
AAL,Put,14.50,2026-08-21,0.3000
BABA,Call,140.00,2026-08-21,0.6500
SPCX,Put,115.00,2026-08-28,0.2600
NFLX,Call,80.00,2026-08-21,0.1450
NVDA,Put,205.00,2026-08-21,0.1400
IREN,Call,60.00,2026-08-28,0.4350
CIFR,Call,23.00,2026-08-28,0.2600
CSCO,Call,112.00,2026-08-21,2.1450
ACHR,Call,7.00,2026-09-18,0.3700
FCEL,Call,30.00,2026-09-18,1.1750
KEEL,Call,4.00,2026-09-18,0.3850
NKE,Put,40.00,2026-11-20,3.7750
MSTR,Put,80.00,2026-08-28,0.3500
AMD,Call,535.00,2026-09-04,14.0500
FCX,Call,75.00,2026-09-18,1.6100
AAPL,Put,297.50,2026-08-21,0.6600
NBIS,Put,270.00,2026-10-16,43.2750
NU,Put,14.00,2026-09-18,0.2850
EYPT,Put,7.50,2026-08-21,2.6500
WDC,Put,500.00,2026-08-21,5.8000
BAC,Put,64.00,2026-08-21,0.5650
WEN,Call,9.00,2026-09-18,0.3750
TSLA,Call,370.00,2026-08-19,0.1250
MARA,Call,10.00,2026-08-21,0.2450
COIN,Put,148.00,2026-08-21,2.8800
INDI,Call,5.00,2026-09-18,0.5750
AAPL,Call,315.00,2026-08-21,0.5550
MRCY,Put,100.00,2026-08-21,3.0750
AVGO,Call,392.50,2026-08-21,7.3500
NOK,Call,10.00,2026-09-18,1.2550
FIG,Call,30.00,2026-10-16,1.5800
COIN,Call,150.00,2026-08-21,4.5000
AMZN,Call,275.00,2026-08-21,0.3250
HOOD,Call,100.00,2026-08-21,1.2100
RDDT,Put,170.00,2026-08-21,8.1500
IVZ,Call,36.00,2026-09-18,0.2750
CRWV,Call,115.00,2026-08-21,1.1100
NFLX,Put,76.00,2026-08-21,1.0400
NVDA,Call,242.50,2026-08-21,0.1150
WBD,Call,28.00,2026-08-21,0.2550
SMR,Put,9.50,2026-08-21,0.5100
AMD,Call,530.00,2026-08-21,4.2250
EMR,Call,150.00,2028-01-21,34.2500
POET,Call,10.00,2026-09-18,0.8500
SOC,Call,6.00,2027-01-15,0.6850
AMZN,Call,270.00,2026-10-16,9.4750
NKE,Call,40.00,2026-09-18,1.0300
INTU,Put,325.00,2026-08-28,11.3000
NKE,Put,40.00,2026-08-21,1.1700
SPCX,Put,120.00,2026-12-18,9.6250
PYPL,Call,60.00,2026-08-21,1.1300
CBRS,Call,395.00,2026-08-21,0.1250
AMZN,Put,245.00,2026-08-21,0.1650
SMCI,Call,43.00,2026-08-21,0.2300
CBRS,Call,230.00,2026-08-21,25.2500
CIFR,Call,18.00,2026-08-21,1.1100
NKE,Call,42.50,2026-10-16,1.3950
SPCX,Put,120.00,2026-09-18,2.1800
SPCX,Call,152.50,2026-08-21,2.3400
INTC,Call,105.00,2026-08-19,1.4250
SCHW,Put,105.00,2026-09-18,0.7550
AMAT,Put,500.00,2026-09-18,19.3500
AAPL,Put,302.50,2026-08-19,0.9000
UBER,Call,77.50,2026-10-16,3.2500
COIN,Put,145.00,2026-08-21,1.7750
MARA,Call,11.00,2026-09-18,0.4750
INDI,Call,5.00,2026-08-21,0.2250
NOK,Call,11.00,2026-12-18,1.6100
SNAP,Put,5.00,2026-09-04,0.1400
INTC,Call,106.00,2026-08-21,2.0100
NVDA,Put,235.00,2026-08-21,10.5250
PYPL,Put,59.00,2026-08-21,0.2750
BMNR,Put,18.00,2026-08-21,0.2900
XOM,Call,167.50,2026-08-21,0.4050
TSLA,Call,370.00,2026-08-28,1.6000
AAPL,Call,320.00,2026-08-21,0.2050
INTC,Call,113.00,2026-08-21,0.5450
HIMS,Call,31.00,2026-08-21,0.2050
SMCI,Call,45.00,2026-09-18,1.4150
PYPL,Put,60.00,2026-08-21,0.6500
MSFT,Call,512.50,2026-08-21,0.1450
POET,Call,9.50,2026-08-21,0.3900
PATH,Put,15.00,2026-08-21,0.1100
TSLA,Call,347.50,2026-08-21,2.9700
AVGO,Put,370.00,2026-08-21,0.9450
AMZN,Put,260.00,2026-08-21,2.6150
NVDA,Put,215.00,2026-09-18,5.7000
TSM,Put,420.00,2026-08-21,2.6150
AMZN,Call,265.00,2026-08-21,1.9150
NKE,Put,38.00,2026-08-21,0.1750
CIFR,Call,20.00,2026-08-21,0.3500
SMCI,Call,38.00,2026-08-21,1.4850
WULF,Call,20.00,2026-10-16,1.6800
PDD,Put,80.00,2026-09-18,1.4650
U,Put,40.00,2026-09-18,0.8250
NVDA,Call,225.00,2026-09-11,9.5000
MSTR,Put,75.00,2026-09-18,0.9800
MARA,Put,9.00,2026-08-21,0.1050
NVTS,Call,14.50,2026-08-21,0.6650
NOK,Call,10.50,2026-08-28,0.6300
NKE,Call,60.00,2027-01-15,0.4750
GRAB,Call,7.00,2028-01-21,0.3300
F,Call,14.00,2026-08-21,0.2200
RDDT,Call,220.00,2026-09-18,1.0050
INTC,Call,110.00,2026-08-28,2.6000
CLF,Put,12.00,2026-08-21,0.2200
NU,Put,15.00,2026-08-21,0.3700
QXO,Put,11.50,2026-09-04,0.1000
KHC,Call,27.50,2026-10-16,0.2300
ABCL,Call,12.00,2027-01-15,2.3500
PYPL,Put,58.00,2026-09-04,0.5950
MRAM,Call,30.00,2026-09-18,0.4000
NBIS,Put,200.00,2026-09-18,5.8000
HL,Call,18.50,2026-08-21,0.6750
RIOT,Call,19.50,2026-08-21,1.0750
PLTR,Call,180.00,2026-08-21,1.0400
SOFI,Call,19.50,2026-08-28,0.2100
AMZN,Put,255.00,2026-08-21,1.0900
MRVL,Call,230.00,2026-08-28,18.3750
XOM,Call,162.50,2026-08-21,1.6700
SPCX,Call,150.00,2026-08-28,5.4000
ORCL,Call,160.00,2026-09-18,7.2750
MSTR,Call,97.50,2026-08-21,3.1250
NVDA,Put,225.00,2026-09-18,9.8750
RDW,Call,13.50,2026-08-21,0.5000
AMZN,Put,255.00,2026-08-19,0.4550
EOSE,Put,4.00,2026-08-21,0.2150
OUST,Call,60.00,2026-09-18,2.2500
CSCO,Call,120.00,2026-10-16,3.0000
QMCO,Put,20.00,2026-08-21,0.2000
WULF,Call,19.00,2026-08-21,0.2350
AVGO,Call,420.00,2026-08-21,0.7250
CBRS,Put,230.00,2026-08-21,3.5500
NVDA,Put,225.00,2026-08-19,2.0200
SPCX,Put,125.00,2026-08-28,0.7550
TE,Put,5.00,2026-08-21,0.3000
WULF,Call,17.50,2026-08-21,0.7450
CVNA,Call,77.00,2026-08-21,0.1800
NOK,Put,11.00,2026-08-21,0.4100
TSLA,Call,345.00,2026-08-19,2.0700
CRWV,Put,80.00,2026-09-18,1.2000
ACHR,Put,6.00,2026-09-18,0.3400
GOOGL,Call,355.00,2026-08-21,1.0000
SMR,Call,10.00,2026-08-21,0.0950
PLTR,Put,160.00,2026-08-21,0.3800
ASTS,Call,80.00,2026-08-21,0.4950
NKE,Put,35.00,2026-09-18,0.2850
ONDS,Put,9.50,2026-08-21,0.6450
INTC,Call,120.00,2026-08-21,0.1250
MSFT,Put,477.50,2026-08-19,2.7400
HSAI,Call,20.00,2026-08-21,0.5500
AMZN,Call,295.00,2026-09-04,0.3500
ASTS,Put,70.00,2026-08-21,2.0700
CAPR,Put,6.00,2026-08-21,0.4250
SPCX,Put,120.00,2026-10-16,4.6750
CVX,Call,205.00,2026-08-21,1.0500
VZ,Call,50.00,2026-09-18,0.6250
ORCL,Call,165.00,2026-08-28,1.1150
LQDA,Call,95.00,2026-08-21,0.5500
AMZN,Put,265.00,2026-08-21,5.4250
GLW,Call,190.00,2026-08-21,1.0250
AAPL,Put,300.00,2026-08-21,1.0750
RDW,Call,15.00,2026-08-21,0.1250
KLAR,Put,16.50,2026-08-21,0.3000
SMCI,Put,38.00,2026-08-21,1.1750
NVDA,Call,235.00,2026-08-24,0.7450
BAC,Put,60.00,2026-12-18,1.7700
AMZN,Put,250.00,2027-01-15,14.9500
NUAI,Call,5.50,2026-08-21,0.3250
CSCO,Call,115.00,2026-09-18,3.2500
GOOG,Call,355.00,2026-08-21,0.6200
WULF,Call,20.00,2026-08-21,0.1050
HIMS,Call,29.50,2026-08-21,0.5350
MSTR,Call,94.00,2026-09-04,7.9750
SPCX,Call,155.00,2026-08-21,1.7650
SMCI,Call,42.00,2026-08-21,0.3400
INDI,Call,4.50,2026-09-18,0.7750
EROC,Call,20.00,2026-09-18,0.7750
