Symbol,Price~,"Exp Date",DTE,Type,Strike,Moneyness,Bid,Ask,Volume,"Open Int","OI Chg",Vol/OI,IV,Delta,Time
PLTR,191.79,2026-10-16,23,Call,210.00,-9.49%,3.3,3.4,4467,6046,"-1,249",0.74,48.58%,0.253693,2026-09-23
MARA,13.35,2026-09-25,2,Call,13.00,+2.62%,0.53,0.57,3048,50474,"-1,244",0.06,88.79%,0.670169,2026-09-23
NOW,140.78,2026-09-25,2,Call,150.00,-6.55%,0.29,0.32,2394,4830,"-1,243",0.5,64.78%,0.097739,2026-09-23
NVDA,225.51,2026-10-16,23,Put,195.00,-13.53%,0.54,0.55,6514,35329,"-1,241",0.18,38.27%,-0.056808,2026-09-23
PLTR,191.79,2027-01-15,114,Call,100.00,+47.86%,93.8,94.75,915,6828,"-1,204",0.13,72.89%,0.966689,2026-09-23
GME,24.2,2026-09-25,2,Call,22.00,+9.09%,2.17,2.31,3043,6096,"-1,200",0.5,85.53%,0.937938,2026-09-23
AAPL,337.02,2026-09-25,2,Call,335.00,+0.60%,3.9,4.15,6663,9096,"-1,199",0.73,28.85%,0.618431,2026-09-23
WYNN,81.45,2026-10-09,16,Call,93.00,-14.18%,0,0.39,671,1977,"-1,199",0.34,40.61%,0.066351,2026-09-23
INTC,122.6,2026-10-16,23,Put,90.00,-26.59%,0.32,0.35,1881,19015,"-1,176",0.1,72.29%,-0.035498,2026-09-23
MU,1071.88,2026-09-25,2,Put,"1,010.00",-5.77%,1.95,2.03,1131,1250,"-1,175",0.9,60.58%,-0.088038,2026-09-23
PLTR,191.79,2027-01-15,114,Call,110.00,+42.65%,84.3,85.4,979,4497,"-1,171",0.22,68.41%,0.953457,2026-09-23
DVN,48.04,2026-10-16,23,Call,50.00,-4.08%,0.99,1.07,685,10252,"-1,147",0.07,37.40%,0.354863,2026-09-23
NVDA,225.51,2026-10-16,23,Put,200.00,-11.31%,0.79,0.8,2521,40315,"-1,091",0.06,36.15%,-0.082197,2026-09-23
AMZN,249.27,2027-01-15,114,Call,275.00,-10.32%,10.85,11.1,1501,62546,"-1,072",0.02,34.79%,0.366474,2026-09-23
MU,1071.88,2026-09-25,2,Put,970.00,-9.50%,0.54,0.72,581,1698,"-1,072",0.34,71.86%,-0.028219,2026-09-23
MU,1071.88,2026-10-02,9,Call,"1,000.00",+6.71%,94.3,97,568,11108,"-1,036",0.05,79.04%,0.735337,2026-09-23
INTC,122.6,2026-10-16,23,Call,130.00,-6.04%,5.4,5.45,10774,45792,"-1,023",0.24,67.50%,0.401859,2026-09-23
GME,24.2,2026-09-25,2,Call,23.50,+2.89%,0.82,0.95,2331,5982,"-1,017",0.39,64.42%,0.738038,2026-09-23
META,744.1,2026-10-16,23,Call,700.00,+5.93%,59.15,62.5,3730,23095,"-1,004",0.16,45.86%,0.728309,2026-09-23
NVDA,225.51,2026-10-16,23,Call,260.00,-15.29%,0.27,0.29,44782,28774,"-1,003",1.56,31.25%,0.040267,2026-09-23
"Downloaded from Barchart.com as of 09-23-2026 07:11pm CDT"
